C	R	TRAIT_CODE_CLEAN	StudyC	StudyR	DISEASE/TRAIT	N_C	COHORT_C	Cosine_C	PUBMED ID	MAPPED_GENE	PMID	Reported Trait	COHORT_R	N_R	Ancestry	Cosine_R	GeneCount	StudyTrait
GCST90278641	36280733	OBA_2045260	GCST90278641_OBA_2045260	36280733_OBA_2045260	Red blood cell count	92615.0	TWB	0.77241135	38116116	42.0	36280733	Red blood cell count	Mixed	41818.0	EUR	0.7724112	3	36280733_OBA_2045260
GCST90448625	33257650	OBA_2045260	GCST90448625_OBA_2045260	33257650_OBA_2045260	Red blood cell count	38000.0	G&H	0.77241135	39414775	14.0	33257650	Red blood cell count	UKB	487409.0	EUR	0.77241135	11	33257650_OBA_2045260
GCST90448625	36280733	OBA_2045260	GCST90448625_OBA_2045260	36280733_OBA_2045260	Red blood cell count	38000.0	G&H	0.77241135	39414775	14.0	36280733	Red blood cell count	Mixed	41818.0	EUR	0.7724112	3	36280733_OBA_2045260
GCST90018976	36809768	EFO_0004536	GCST90018976_EFO_0004536	36809768_EFO_0004536	Serum total protein levels	448242.0	BBJ|UKB	0.761058	34594039	164.0	36809768	Total protein measurement	UKB	359796.0	EUR	0.8579079	163	36809768_EFO_0004536
GCST90018976	34226706	EFO_0004536	GCST90018976_EFO_0004536	34226706_EFO_0004536	Serum total protein levels	448242.0	BBJ|UKB	0.761058	34594039	164.0	34226706	Biochemistry Total Protein measurement	UKB	400482.0	EUR	0.8330916	13	34226706_EFO_0004536
GCST90018976	37262146	EFO_0004536	GCST90018976_EFO_0004536	37262146_EFO_0004536	Serum total protein levels	448242.0	BBJ|UKB	0.761058	34594039	164.0	37262146	Total_protein measurement	UKB	368534.0	EUR	0.8112158	26	37262146_EFO_0004536
GCST90018976	34662886	EFO_0004536	GCST90018976_EFO_0004536	34662886_EFO_0004536	Serum total protein levels	448242.0	BBJ|UKB	0.761058	34594039	164.0	34662886	Total protein (30860) measurement	UKB	377953.76744186046	EUR	0.77766967	8	34662886_EFO_0004536
GCST001698	34375979	EFO_0004536	GCST001698_EFO_0004536	34375979_EFO_0004536	Serum total protein levels	35707.0		0.761058	23022100	4.0	34375979	Total protein measurement	UKB	234932.0	EUR	0.8579079	7	34375979_EFO_0004536
GCST001698	36809768	EFO_0004536	GCST001698_EFO_0004536	36809768_EFO_0004536	Serum total protein levels	35707.0		0.761058	23022100	4.0	36809768	Total protein measurement	UKB	359796.0	EUR	0.8579079	163	36809768_EFO_0004536
GCST001698	34226706	EFO_0004536	GCST001698_EFO_0004536	34226706_EFO_0004536	Serum total protein levels	35707.0		0.761058	23022100	4.0	34226706	Biochemistry Total Protein measurement	UKB	400482.0	EUR	0.8330916	13	34226706_EFO_0004536
GCST001698	37262146	EFO_0004536	GCST001698_EFO_0004536	37262146_EFO_0004536	Serum total protein levels	35707.0		0.761058	23022100	4.0	37262146	Total_protein measurement	UKB	368534.0	EUR	0.8112158	26	37262146_EFO_0004536
GCST001698	34662886	EFO_0004536	GCST001698_EFO_0004536	34662886_EFO_0004536	Serum total protein levels	35707.0		0.761058	23022100	4.0	34662886	Total protein (30860) measurement	UKB	377953.76744186046	EUR	0.77766967	8	34662886_EFO_0004536
GCST005989	34375979	EFO_0004536	GCST005989_EFO_0004536	34375979_EFO_0004536	Serum total protein levels	113509.0		0.761058	29403010	16.0	34375979	Total protein measurement	UKB	234932.0	EUR	0.8579079	7	34375979_EFO_0004536
GCST005989	36809768	EFO_0004536	GCST005989_EFO_0004536	36809768_EFO_0004536	Serum total protein levels	113509.0		0.761058	29403010	16.0	36809768	Total protein measurement	UKB	359796.0	EUR	0.8579079	163	36809768_EFO_0004536
GCST005989	34226706	EFO_0004536	GCST005989_EFO_0004536	34226706_EFO_0004536	Serum total protein levels	113509.0		0.761058	29403010	16.0	34226706	Biochemistry Total Protein measurement	UKB	400482.0	EUR	0.8330916	13	34226706_EFO_0004536
GCST005989	37262146	EFO_0004536	GCST005989_EFO_0004536	37262146_EFO_0004536	Serum total protein levels	113509.0		0.761058	29403010	16.0	37262146	Total_protein measurement	UKB	368534.0	EUR	0.8112158	26	37262146_EFO_0004536
GCST005989	34662886	EFO_0004536	GCST005989_EFO_0004536	34662886_EFO_0004536	Serum total protein levels	113509.0		0.761058	29403010	16.0	34662886	Total protein (30860) measurement	UKB	377953.76744186046	EUR	0.77766967	8	34662886_EFO_0004536
GCST90448632	34375979	EFO_0004536	GCST90448632_EFO_0004536	34375979_EFO_0004536	Total protein levels	38000.0	G&H	0.70690286	39414775	6.0	34375979	Total protein measurement	UKB	234932.0	EUR	0.8579079	7	34375979_EFO_0004536
GCST90448632	36809768	EFO_0004536	GCST90448632_EFO_0004536	36809768_EFO_0004536	Total protein levels	38000.0	G&H	0.70690286	39414775	6.0	36809768	Total protein measurement	UKB	359796.0	EUR	0.8579079	163	36809768_EFO_0004536
GCST90448632	34226706	EFO_0004536	GCST90448632_EFO_0004536	34226706_EFO_0004536	Total protein levels	38000.0	G&H	0.70690286	39414775	6.0	34226706	Biochemistry Total Protein measurement	UKB	400482.0	EUR	0.8330916	13	34226706_EFO_0004536
GCST90448632	37262146	EFO_0004536	GCST90448632_EFO_0004536	37262146_EFO_0004536	Total protein levels	38000.0	G&H	0.70690286	39414775	6.0	37262146	Total_protein measurement	UKB	368534.0	EUR	0.8112158	26	37262146_EFO_0004536
GCST90448632	34662886	EFO_0004536	GCST90448632_EFO_0004536	34662886_EFO_0004536	Total protein levels	38000.0	G&H	0.70690286	39414775	6.0	34662886	Total protein (30860) measurement	UKB	377953.76744186046	EUR	0.77766967	8	34662886_EFO_0004536
GCST90019522	34375979	EFO_0004536	GCST90019522_EFO_0004536	34375979_EFO_0004536	Serum total protein levels	325292.0	UKB	0.761058	33462484	99.0	34375979	Total protein measurement	UKB	234932.0	EUR	0.8579079	7	34375979_EFO_0004536
GCST90019522	36809768	EFO_0004536	GCST90019522_EFO_0004536	36809768_EFO_0004536	Serum total protein levels	325292.0	UKB	0.761058	33462484	99.0	36809768	Total protein measurement	UKB	359796.0	EUR	0.8579079	163	36809768_EFO_0004536
GCST90019522	34226706	EFO_0004536	GCST90019522_EFO_0004536	34226706_EFO_0004536	Serum total protein levels	325292.0	UKB	0.761058	33462484	99.0	34226706	Biochemistry Total Protein measurement	UKB	400482.0	EUR	0.8330916	13	34226706_EFO_0004536
GCST90019522	37262146	EFO_0004536	GCST90019522_EFO_0004536	37262146_EFO_0004536	Serum total protein levels	325292.0	UKB	0.761058	33462484	99.0	37262146	Total_protein measurement	UKB	368534.0	EUR	0.8112158	26	37262146_EFO_0004536
GCST90019522	34662886	EFO_0004536	GCST90019522_EFO_0004536	34662886_EFO_0004536	Serum total protein levels	325292.0	UKB	0.761058	33462484	99.0	34662886	Total protein (30860) measurement	UKB	377953.76744186046	EUR	0.77766967	8	34662886_EFO_0004536
GCST90018973	36809768	EFO_0004570	GCST90018973_EFO_0004570	36809768_EFO_0004570	Total bilirubin levels	467170.0	BBJ|UKB	0.75131893	34594039	83.0	36809768	Total bilirubin measurement	UKB	391694.0	EUR	0.95090806	103	36809768_EFO_0004570
GCST90018973	36088354	EFO_0004570	GCST90018973_EFO_0004570	36088354_EFO_0004570	Total bilirubin levels	467170.0	BBJ|UKB	0.75131893	34594039	83.0	36088354	Total bilirubin measurement	UKB	181997.0	EUR	0.95090806	3	36088354_EFO_0004570
GCST90018973	37262146	EFO_0004570	GCST90018973_EFO_0004570	37262146_EFO_0004570	Total bilirubin levels	467170.0	BBJ|UKB	0.75131893	34594039	83.0	37262146	Direct_bilirubin measurement	UKB	342245.0	EUR	0.89293027	30	37262146_EFO_0004570
GCST90018973	34226706	EFO_0004570	GCST90018973_EFO_0004570	34226706_EFO_0004570	Total bilirubin levels	467170.0	BBJ|UKB	0.75131893	34594039	83.0	34226706	Biochemistry Total Bilirubin measurement	UKB	436055.0	EUR	0.90086085	23	34226706_EFO_0004570
GCST90448601	34375979	EFO_0004570	GCST90448601_EFO_0004570	34375979_EFO_0004570	Bilirubin levels	38000.0	G&H	0.77659976	39414775	9.0	34375979	Total bilirubin measurement	UKB	255481.0	EUR	0.95090806	16	34375979_EFO_0004570
GCST90448601	36809768	EFO_0004570	GCST90448601_EFO_0004570	36809768_EFO_0004570	Bilirubin levels	38000.0	G&H	0.77659976	39414775	9.0	36809768	Total bilirubin measurement	UKB	391694.0	EUR	0.95090806	103	36809768_EFO_0004570
GCST90448601	36088354	EFO_0004570	GCST90448601_EFO_0004570	36088354_EFO_0004570	Bilirubin levels	38000.0	G&H	0.77659976	39414775	9.0	36088354	Total bilirubin measurement	UKB	181997.0	EUR	0.95090806	3	36088354_EFO_0004570
GCST90448601	37262146	EFO_0004570	GCST90448601_EFO_0004570	37262146_EFO_0004570	Bilirubin levels	38000.0	G&H	0.77659976	39414775	9.0	37262146	Direct_bilirubin measurement	UKB	342245.0	EUR	0.89293027	30	37262146_EFO_0004570
GCST90448601	34226706	EFO_0004570	GCST90448601_EFO_0004570	34226706_EFO_0004570	Bilirubin levels	38000.0	G&H	0.77659976	39414775	9.0	34226706	Biochemistry Total Bilirubin measurement	UKB	436055.0	EUR	0.90086085	23	34226706_EFO_0004570
GCST000730	34375979	EFO_0004570	GCST000730_EFO_0004570	34375979_EFO_0004570	Bilirubin levels	8841.0		0.77659976	20639394	6.0	34375979	Total bilirubin measurement	UKB	255481.0	EUR	0.95090806	16	34375979_EFO_0004570
GCST000730	36809768	EFO_0004570	GCST000730_EFO_0004570	36809768_EFO_0004570	Bilirubin levels	8841.0		0.77659976	20639394	6.0	36809768	Total bilirubin measurement	UKB	391694.0	EUR	0.95090806	103	36809768_EFO_0004570
GCST000730	36088354	EFO_0004570	GCST000730_EFO_0004570	36088354_EFO_0004570	Bilirubin levels	8841.0		0.77659976	20639394	6.0	36088354	Total bilirubin measurement	UKB	181997.0	EUR	0.95090806	3	36088354_EFO_0004570
GCST000730	37262146	EFO_0004570	GCST000730_EFO_0004570	37262146_EFO_0004570	Bilirubin levels	8841.0		0.77659976	20639394	6.0	37262146	Direct_bilirubin measurement	UKB	342245.0	EUR	0.89293027	30	37262146_EFO_0004570
GCST000730	34226706	EFO_0004570	GCST000730_EFO_0004570	34226706_EFO_0004570	Bilirubin levels	8841.0		0.77659976	20639394	6.0	34226706	Biochemistry Total Bilirubin measurement	UKB	436055.0	EUR	0.90086085	23	34226706_EFO_0004570
GCST90025973	34375979	EFO_0004570	GCST90025973_EFO_0004570	34375979_EFO_0004570	Bilirubin levels	436055.0	UKB	0.7765996	34226706	10.0	34375979	Total bilirubin measurement	UKB	255481.0	EUR	0.95090806	16	34375979_EFO_0004570
GCST90025973	36809768	EFO_0004570	GCST90025973_EFO_0004570	36809768_EFO_0004570	Bilirubin levels	436055.0	UKB	0.7765996	34226706	10.0	36809768	Total bilirubin measurement	UKB	391694.0	EUR	0.95090806	103	36809768_EFO_0004570
GCST90025973	36088354	EFO_0004570	GCST90025973_EFO_0004570	36088354_EFO_0004570	Bilirubin levels	436055.0	UKB	0.7765996	34226706	10.0	36088354	Total bilirubin measurement	UKB	181997.0	EUR	0.95090806	3	36088354_EFO_0004570
GCST90025973	37262146	EFO_0004570	GCST90025973_EFO_0004570	37262146_EFO_0004570	Bilirubin levels	436055.0	UKB	0.7765996	34226706	10.0	37262146	Direct_bilirubin measurement	UKB	342245.0	EUR	0.89293027	30	37262146_EFO_0004570
GCST90025973	34226706	EFO_0004570	GCST90025973_EFO_0004570	34226706_EFO_0004570	Bilirubin levels	436055.0	UKB	0.7765996	34226706	10.0	34226706	Biochemistry Total Bilirubin measurement	UKB	436055.0	EUR	0.90086085	23	34226706_EFO_0004570
GCST90239631	34375979	EFO_0004570	GCST90239631_EFO_0004570	34375979_EFO_0004570	Total bilirubin levels	76535.0	Taiwan	0.75131893	36329257	8.0	34375979	Total bilirubin measurement	UKB	255481.0	EUR	0.95090806	16	34375979_EFO_0004570
GCST90239631	36809768	EFO_0004570	GCST90239631_EFO_0004570	36809768_EFO_0004570	Total bilirubin levels	76535.0	Taiwan	0.75131893	36329257	8.0	36809768	Total bilirubin measurement	UKB	391694.0	EUR	0.95090806	103	36809768_EFO_0004570
GCST90239631	36088354	EFO_0004570	GCST90239631_EFO_0004570	36088354_EFO_0004570	Total bilirubin levels	76535.0	Taiwan	0.75131893	36329257	8.0	36088354	Total bilirubin measurement	UKB	181997.0	EUR	0.95090806	3	36088354_EFO_0004570
GCST90239631	37262146	EFO_0004570	GCST90239631_EFO_0004570	37262146_EFO_0004570	Total bilirubin levels	76535.0	Taiwan	0.75131893	36329257	8.0	37262146	Direct_bilirubin measurement	UKB	342245.0	EUR	0.89293027	30	37262146_EFO_0004570
GCST90239631	34226706	EFO_0004570	GCST90239631_EFO_0004570	34226706_EFO_0004570	Total bilirubin levels	76535.0	Taiwan	0.75131893	36329257	8.0	34226706	Biochemistry Total Bilirubin measurement	UKB	436055.0	EUR	0.90086085	23	34226706_EFO_0004570
GCST90092993	31367044	EFO_0005058	GCST90092993_EFO_0005058	31367044_EFO_0005058	Tyrosine levels	114913.0	UKB	0.7442303	35213538	18.0	31367044	TYR measurement	Finnish	8754.0	EUR	0.9450276	3	31367044_EFO_0005058
GCST90010741	31367044	EFO_0005058	GCST90010741_EFO_0005058	31367044_EFO_0005058	Tyrosine levels	86507.0	FENLAND|EPIC-Norfolk|INTERVAL|KORA|TWINS-UK	0.7442303	33414548	3.0	31367044	TYR measurement	Finnish	8754.0	EUR	0.9450276	3	31367044_EFO_0005058
GCST008456	34375979	EFO_0004255	GCST008456_EFO_0004255	34375979_EFO_0004255	Childhood steroid-sensitive nephrotic syndrome	6064.0		0.7660038	31263063	10.0	34375979	Nephrotic syndrome	UKB	269170.0	EUR	1.0	20	34375979_EFO_0004255
GCST007075	34375979	HP_0000964	GCST007075_HP_0000964	34375979_HP_0000964	Eczema	459000.0		0.7309514	30595370	110.0	34375979	Dermatitis and eczema	UKB	269170.0	EUR	0.88113093	20	34375979_HP_0000964
GCST009718	34375979	HP_0000964	GCST009718_HP_0000964	34375979_HP_0000964	Eczema	247657.0		0.7309514	31361310	7.0	34375979	Dermatitis and eczema	UKB	269170.0	EUR	0.88113093	20	34375979_HP_0000964
GCST90271558	37262146	EFO_0004468	GCST90271558_EFO_0004468	37262146_EFO_0004468	Random glucose levels	475416.0	Airwave|BRIGHT|deCODE|EMIL|EPIC-Norfolk|FINRISK|FHS|HUNT2|Tromso|InterAct|KORA|PROCARDIS|RS|UKB|Vanderbilt|other	0.72552013	37679419	63.0	37262146	Glucose	UKB	368499.0	EUR	0.7483957	9	37262146_EFO_0004468
GCST90271558	36809768	EFO_0004468	GCST90271558_EFO_0004468	36809768_EFO_0004468	Random glucose levels	475416.0	Airwave|BRIGHT|deCODE|EMIL|EPIC-Norfolk|FINRISK|FHS|HUNT2|Tromso|InterAct|KORA|PROCARDIS|RS|UKB|Vanderbilt|other	0.72552013	37679419	63.0	36809768	Glucose	UKB	359757.0	EUR	0.7483957	49	36809768_EFO_0004468
GCST90271558	34226706	EFO_0004468	GCST90271558_EFO_0004468	34226706_EFO_0004468	Random glucose levels	475416.0	Airwave|BRIGHT|deCODE|EMIL|EPIC-Norfolk|FINRISK|FHS|HUNT2|Tromso|InterAct|KORA|PROCARDIS|RS|UKB|Vanderbilt|other	0.72552013	37679419	63.0	34226706	Biochemistry Glucose	UKB	400458.0	EUR	0.7031885	5	34226706_EFO_0004468
GCST90018955	34375979	EFO_0004468	GCST90018955_EFO_0004468	34375979_EFO_0004468	Glucose levels	448252.0	BBJ|UKB	0.78096837	34594039	67.0	34375979	Glucose	UKB	234928.0	EUR	0.7483957	3	34375979_EFO_0004468
GCST90018955	37262146	EFO_0004468	GCST90018955_EFO_0004468	37262146_EFO_0004468	Glucose levels	448252.0	BBJ|UKB	0.78096837	34594039	67.0	37262146	Glucose	UKB	368499.0	EUR	0.7483957	9	37262146_EFO_0004468
GCST90018955	36809768	EFO_0004468	GCST90018955_EFO_0004468	36809768_EFO_0004468	Glucose levels	448252.0	BBJ|UKB	0.78096837	34594039	67.0	36809768	Glucose	UKB	359757.0	EUR	0.7483957	49	36809768_EFO_0004468
GCST90018955	34226706	EFO_0004468	GCST90018955_EFO_0004468	34226706_EFO_0004468	Glucose levels	448252.0	BBJ|UKB	0.78096837	34594039	67.0	34226706	Biochemistry Glucose	UKB	400458.0	EUR	0.7031885	5	34226706_EFO_0004468
GCST90301964	34375979	EFO_0004468	GCST90301964_EFO_0004468	34375979_EFO_0004468	Glucose levels	136016.0	Multiple	0.78096837	38448586	7.0	34375979	Glucose	UKB	234928.0	EUR	0.7483957	3	34375979_EFO_0004468
GCST90301964	37262146	EFO_0004468	GCST90301964_EFO_0004468	37262146_EFO_0004468	Glucose levels	136016.0	Multiple	0.78096837	38448586	7.0	37262146	Glucose	UKB	368499.0	EUR	0.7483957	9	37262146_EFO_0004468
GCST90301964	36809768	EFO_0004468	GCST90301964_EFO_0004468	36809768_EFO_0004468	Glucose levels	136016.0	Multiple	0.78096837	38448586	7.0	36809768	Glucose	UKB	359757.0	EUR	0.7483957	49	36809768_EFO_0004468
GCST90301964	34226706	EFO_0004468	GCST90301964_EFO_0004468	34226706_EFO_0004468	Glucose levels	136016.0	Multiple	0.78096837	38448586	7.0	34226706	Biochemistry Glucose	UKB	400458.0	EUR	0.7031885	5	34226706_EFO_0004468
GCST90018735	34375979	EFO_0004468	GCST90018735_EFO_0004468	34375979_EFO_0004468	Glucose levels	133336.0	BBJ	0.7809682	34594039	10.0	34375979	Glucose	UKB	234928.0	EUR	0.7483957	3	34375979_EFO_0004468
GCST90018735	37262146	EFO_0004468	GCST90018735_EFO_0004468	37262146_EFO_0004468	Glucose levels	133336.0	BBJ	0.7809682	34594039	10.0	37262146	Glucose	UKB	368499.0	EUR	0.7483957	9	37262146_EFO_0004468
GCST90018735	36809768	EFO_0004468	GCST90018735_EFO_0004468	36809768_EFO_0004468	Glucose levels	133336.0	BBJ	0.7809682	34594039	10.0	36809768	Glucose	UKB	359757.0	EUR	0.7483957	49	36809768_EFO_0004468
GCST90018735	34226706	EFO_0004468	GCST90018735_EFO_0004468	34226706_EFO_0004468	Glucose levels	133336.0	BBJ	0.7809682	34594039	10.0	34226706	Biochemistry Glucose	UKB	400458.0	EUR	0.7031885	5	34226706_EFO_0004468
GCST90092819	34375979	EFO_0004468	GCST90092819_EFO_0004468	34375979_EFO_0004468	Glucose levels	114870.0	UKB	0.7809682	35213538	12.0	34375979	Glucose	UKB	234928.0	EUR	0.7483957	3	34375979_EFO_0004468
GCST90092819	37262146	EFO_0004468	GCST90092819_EFO_0004468	37262146_EFO_0004468	Glucose levels	114870.0	UKB	0.7809682	35213538	12.0	37262146	Glucose	UKB	368499.0	EUR	0.7483957	9	37262146_EFO_0004468
GCST90092819	36809768	EFO_0004468	GCST90092819_EFO_0004468	36809768_EFO_0004468	Glucose levels	114870.0	UKB	0.7809682	35213538	12.0	36809768	Glucose	UKB	359757.0	EUR	0.7483957	49	36809768_EFO_0004468
GCST90092819	34226706	EFO_0004468	GCST90092819_EFO_0004468	34226706_EFO_0004468	Glucose levels	114870.0	UKB	0.7809682	35213538	12.0	34226706	Biochemistry Glucose	UKB	400458.0	EUR	0.7031885	5	34226706_EFO_0004468
GCST90270083	30175238	EFO_0004312	GCST90270083_EFO_0004312	30175238_EFO_0004312	FVC	383471.0	UKB	0.7211238	36641522	129.0	30175238	Forced vital capacity (fvc)	SpiroMeta,CHARGE	68470.0	EUR, AFR	0.7211238	7	30175238_EFO_0004312
GCST90278629	34375979	EFO_0004312	GCST90278629_EFO_0004312	34375979_EFO_0004312	FVC	62901.0	TWB	0.7211238	38116116	10.0	34375979	Forced vital capacity (fvc)	UKB	244363.0	EUR	0.7211238	3	34375979_EFO_0004312
GCST90278629	30175238	EFO_0004312	GCST90278629_EFO_0004312	30175238_EFO_0004312	FVC	62901.0	TWB	0.7211238	38116116	10.0	30175238	Forced vital capacity (fvc)	SpiroMeta,CHARGE	68470.0	EUR, AFR	0.7211238	7	30175238_EFO_0004312
GCST90302118	31367044	EFO_0005110	GCST90302118_EFO_0005110	31367044_EFO_0005110	Total fatty acids	136016.0	Multiple	0.7132995	38448586	27.0	31367044	MUFA measurement	Finnish	8751.0	EUR	0.74465454	17	31367044_EFO_0005110
GCST90092980	36809768	EFO_0005110	GCST90092980_EFO_0005110	36809768_EFO_0005110	Saturated fatty acid levels	115006.0	UKB	0.7353203	35213538	36.0	36809768	Monounsaturated Fatty Acids	UKB	97998.0	EUR	0.61030006	42	36809768_EFO_0005110
GCST90092980	31367044	EFO_0005110	GCST90092980_EFO_0005110	31367044_EFO_0005110	Saturated fatty acid levels	115006.0	UKB	0.7353203	35213538	36.0	31367044	MUFA measurement	Finnish	8751.0	EUR	0.74465454	17	31367044_EFO_0005110
GCST90092987	36809768	EFO_0005110	GCST90092987_EFO_0005110	36809768_EFO_0005110	Total fatty acid levels	115006.0	UKB	0.780156	35213538	41.0	36809768	Monounsaturated Fatty Acids	UKB	97998.0	EUR	0.61030006	42	36809768_EFO_0005110
GCST90092987	31367044	EFO_0005110	GCST90092987_EFO_0005110	31367044_EFO_0005110	Total fatty acid levels	115006.0	UKB	0.780156	35213538	41.0	31367044	MUFA measurement	Finnish	8751.0	EUR	0.74465454	17	31367044_EFO_0005110
GCST90092928	36809768	EFO_0005110	GCST90092928_EFO_0005110	36809768_EFO_0005110	Monounsaturated fatty acid levels	115006.0	UKB	0.7243146	35213538	50.0	36809768	Monounsaturated Fatty Acids	UKB	97998.0	EUR	0.61030006	42	36809768_EFO_0005110
GCST90092928	31367044	EFO_0005110	GCST90092928_EFO_0005110	31367044_EFO_0005110	Monounsaturated fatty acid levels	115006.0	UKB	0.7243146	35213538	50.0	31367044	MUFA measurement	Finnish	8751.0	EUR	0.74465454	17	31367044_EFO_0005110
GCST90269539	36809768	EFO_0005110	GCST90269539_EFO_0005110	36809768_EFO_0005110	Total fatty acids levels (UKB data field 23442)	88268.0	UKB	0.73712856	36764567	17.0	36809768	Monounsaturated Fatty Acids	UKB	97998.0	EUR	0.61030006	42	36809768_EFO_0005110
GCST90269539	31367044	EFO_0005110	GCST90269539_EFO_0005110	31367044_EFO_0005110	Total fatty acids levels (UKB data field 23442)	88268.0	UKB	0.73712856	36764567	17.0	31367044	MUFA measurement	Finnish	8751.0	EUR	0.74465454	17	31367044_EFO_0005110
GCST90092812	31367044	EFO_0010116	GCST90092812_EFO_0010116	31367044_EFO_0010116	Total cholines levels	115006.0	UKB	0.7032896	35213538	39.0	31367044	TOTCHO measurement	Finnish	10970.0	EUR	0.79723215	6	31367044_EFO_0010116
GCST90245142	31367044	EFO_0010116	GCST90245142_EFO_0010116	31367044_EFO_0010116	Choline levels	14296.0	INTERVAL|EPIC-Norfolk	0.7409793	36357675	3.0	31367044	TOTCHO measurement	Finnish	10970.0	EUR	0.79723215	6	31367044_EFO_0010116
GCST90025965	30315176	EFO_0004531	GCST90025965_EFO_0004531	30315176_EFO_0004531	Urate levels	437354.0	UKB	0.6937839	34226706	15.0	30315176	Serum urate measurement	Mixed	16189.0	EUR	0.77898073	8	30315176_EFO_0004531
GCST90025965	36809768	EFO_0004531	GCST90025965_EFO_0004531	36809768_EFO_0004531	Urate levels	437354.0	UKB	0.6937839	34226706	15.0	36809768	URATE measurement	UKB	392869.0	EUR	1.0000004	197	36809768_EFO_0004531
GCST90025965	37262146	EFO_0004531	GCST90025965_EFO_0004531	37262146_EFO_0004531	Urate levels	437354.0	UKB	0.6937839	34226706	15.0	37262146	URATE measurement	UKB	402384.0	EUR	1.0000002	29	37262146_EFO_0004531
GCST90025965	36088354	EFO_0004531	GCST90025965_EFO_0004531	36088354_EFO_0004531	Urate levels	437354.0	UKB	0.6937839	34226706	15.0	36088354	URATE measurement	UKB	182537.0	EUR	1.0000002	5	36088354_EFO_0004531
GCST90091671	31367044	EFO_0008595	GCST90091671_EFO_0008595	31367044_EFO_0008595	Postprandial IDL particle concentration			0.7204241	34610981	4.0	31367044	IDL-C measurement	Finnish	10987.0	EUR	0.851349	12	31367044_EFO_0008595
