Entrez	Chrom	Start	End	GeneSize	CDS_length
5987	6	28903002	28923988	20986	1813
5988	22	29438583	29442455	3872	1496
5989	19	13961530	14007039	45509	4375
599	14	23298790	23311751	12961	548
5990	19	5993164	6199572	206408	3959
5991	9	3218297	3526004	307707	9307
5992	12	106583004	106762803	179799	3859
5993	1	151340640	151347326	6686	3576
5994	13	36819222	36829104	9882	2306
5995	10	84230666	84259960	29294	2363
5996	1	192575763	192580024	4261	1352
5997	1	192809039	192812275	3236	877
5998	9	113444731	113597743	153012	4591
5999	1	163068775	163076802	8027	3311
60	7	5526409	5563902	37493	2554
6000	1	240767636	241357374	589738	2528
6001	10	119499817	119542719	42902	738
6002	4	3293021	3439913	146892	4753
6003	1	192636138	192660311	24173	1518
6004	1	182598623	182604389	5766	2408
6005	6	49605175	49636839	31664	1895
6006	1	25362249	25430192	67943	1571
6007	1	25272393	25330445	58052	1441
6009	7	151466012	151520120	54108	2046
6010	3	129528639	129535344	6705	2768
6011	13	113667219	113737736	70517	4233
6013	9	5334930	5339876	4946	1009
6014	18	42743227	43115691	372464	1086
6015	6	33208500	33212722	4222	1741
6016	1	155897808	155911404	13596	3390
6017	15	89209869	89221614	11745	1638
6018	1	40161387	40240921	79534	6232
6019	9	5299864	5304716	4852	928
602	19	44747705	44760044	12339	1714
6023	9	35657754	35658017	263	264
6029	14	49586580	49586878	298	299
60312	4	7758714	7939926	181212	7244
60313	1	45627304	45688113	60809	3121
60314	12	53299695	53307177	7482	1202
60343	X	154506159	154516242	10083	1712
6035	14	20801228	20802855	1627	914
6036	14	20955487	20956436	949	720
6037	14	20891385	20892348	963	734
60370	10	97677424	97687241	9817	1375
6038	14	20684560	20701216	16656	2061
60385	19	49739753	49763306	23553	579
60386	17	75272981	75289510	16529	1486
6039	14	20781268	20782467	1199	844
604	3	187721377	187745725	24348	3399
60401	X	66595637	66639298	43661	3455
6041	1	182573634	182589256	15622	4238
60412	7	133253072	134067137	814065	4045
60436	20	36573488	36593950	20462	3432
60437	20	59958423	60034011	75588	4602
6045	1	185045497	185102603	57106	3468
6046	6	32968594	32981505	12911	4956
60467	3	139104185	139125171	20986	3522
60468	6	89926528	90296843	370315	9215
6047	4	2462220	2515857	53637	558
6048	6	32178405	32180793	2388	1117
60481	6	53267398	53349179	81781	2765
60482	2	107986523	108013994	27471	2032
60484	1	156619331	156625725	6394	719
60485	14	50632058	50668306	36248	3034
60487	6	125986479	126203817	217338	1843
60488	12	27710822	27756295	45473	557
60489	22	39077067	39087743	10676	1081
6049	13	26132115	26222314	90199	1105
60490	15	75023586	75117462	93876	1127
60491	2	200889327	200903938	14611	749
60492	11	83259081	83286390	27309	3990
60493	20	3146519	3159865	13346	2842
60494	11	86374736	86423109	48373	2510
60495	10	98457077	99235862	778785	3681
60496	11	106075501	106098699	23198	568
605	12	122019422	122062044	42622	6247
6050	11	494512	507300	12788	2973
60506	X	41447343	41475710	28367	2414
60509	2	27042364	27070622	28258	559
6051	1	201982372	202006147	23775	847
60526	2	20684014	20823130	139116	1895
60528	17	12991612	13018065	26453	3767
60529	11	44260440	44310139	49699	5727
60558	4	44678420	44700928	22508	4460
60559	4	176319966	176332245	12279	4569
60560	9	85941146	86025462	84316	5813
60561	7	105532169	105567677	35508	2860
6059	4	145098288	145129524	31236	786
60592	4	140257286	140385728	128442	1964
60598	20	44745865	44752313	6448	2514
6060	1	16740516	16740679	163	164
60625	20	38962299	39039723	77424	3287
60626	11	207708	215113	7405	3506
6063	1	144551779	144551943	164	165
606495	1	54169651	54200036	30385	5777
6066	17	43233787	43233977	190	191
60672	1	12019466	12032045	12579	779
60673	12	52069246	52077495	8249	759
60674	1	173851424	173868940	17516	1071
60675	3	71771655	71785206	13551	1549
60676	1	176463171	176845601	382430	4369
60677	15	72284727	72320157	35430	3373
60678	3	128153481	128408646	255165	2205
60680	19	3224661	3297076	72415	1896
60681	17	41812680	41823213	10533	598
60682	6	70667776	70862011	194235	2491
60684	4	183659267	183713594	54327	4523
60685	6	37819727	38154624	334897	3138
60686	14	22985894	23010166	24272	3360
607	1	147541501	147626216	84715	6117
6070	2	97664591	97664731	140	141
6079	11	75400391	75400538	147	148
608	16	11965210	11968068	2858	891
6082	2	231456444	231456523	79	80
6083	1	92837289	92837383	94	95
6084	7	148987136	148987248	112	113
6085	7	148983755	148983856	101	102
6086	7	148963315	148963410	95	96
6091	3	78597239	79767998	1170759	6927
6092	3	75906695	77649964	1743269	5919
6093	18	20944612	21111813	167201	10996
6094	11	62611722	62615116	3394	584
6095	15	60488284	61229302	741018	10827
6096	9	74497335	74693177	195842	9581
6097	1	151806071	151831845	25774	3055
6098	6	117287353	117425942	138589	7435
610	19	589881	617159	27278	3420
6100	7	33094797	33109405	14608	1445
6101	8	54509422	54871720	362298	1822
6102	X	46837043	46882358	45315	3700
6103	X	38269163	38327544	58381	3053
611	7	128772485	128775794	3309	1106
6117	17	1829702	1900082	70380	577
6118	1	27891524	27914746	23222	1584
6119	7	7636518	7718607	82089	2020
6120	2	210002565	210022260	19695	3165
6121	1	68428822	68451103	22281	2605
6122	22	39312882	39320389	7507	1289
6123	16	1943974	1957606	13632	2145
6124	15	66498015	66524532	26517	2741
6125	1	92832013	92841924	9911	896
6128	12	112405189	112418838	13649	921
6129	8	73290242	73295789	5547	534
613	22	23179704	23318037	138333	658
6130	9	133348218	133351426	3208	947
613037	16	30222897	30255268	32371	6292
613126	7	92134563	92180725	46162	2957
6132	8	144789765	144792587	2822	716
613209	8	11982256	11984590	2334	299
613210	8	11973937	11974599	662	237
613211	8	11993174	12000752	7578	1072
613212	5	127649082	127658630	9548	1622
613227	12	50952538	50970607	18069	568
6133	4	39452587	39458931	6344	2420
6134	X	154389955	154409168	19213	1656
6135	1	23691742	23696835	5093	660
6136	9	127447674	127451406	3732	864
6137	16	89560677	89567834	7157	698
6138	3	23916591	23924374	7783	588
6139	18	49488453	49492508	4055	747
6141	19	48615328	48619184	3856	1645
6142	19	17859910	17864153	4243	634
6143	17	39200283	39204840	4557	737
6144	13	27251362	27259609	8247	551
6146	1	6185020	6209389	24369	2061
6147	17	28719985	28724359	4374	970
6150	11	1947278	1984522	37244	643
6152	3	101681091	101686733	5642	668
6154	17	8377516	8383213	5697	528
6155	17	42998273	43002959	4686	585
6156	8	98024851	98046469	21618	1128
6157	11	8682788	8714759	31971	607
6158	19	55385932	55403250	17318	590
6159	3	51993522	51995895	2373	910
6160	2	101002229	101024032	21803	1291
6161	3	12834485	12841582	7097	2094
6164	4	108620569	108630484	9915	560
6165	3	197950190	197956610	6420	677
6166	14	49618530	49620626	2096	676
6167	5	40825262	40835222	9960	7573
6168	2	216498825	216579180	80355	2082
6169	17	74203582	74210655	7073	431
617	2	218658764	218663443	4679	804
6170	X	119786504	119791630	5126	405
6171	12	56116590	56117967	1377	469
6173	X	101390824	101396155	5331	910
6175	12	120196699	120201235	4536	677
6176	15	69452814	69456205	3391	445
618	2	47335315	47335514	199	200
6181	11	805438	812883	7445	520
6182	17	81703367	81707517	4150	1009
6183	19	38930944	38933168	2224	641
6184	3	128619969	128681075	61106	2284
6185	20	37178410	37241619	63209	791
6187	16	1962058	1964841	2783	945
6188	11	75399515	75422280	22765	1373
6189	4	151099624	151104642	5018	576
6191	X	72255679	72277248	21569	610
619189	15	43794162	43800220	6058	2116
6192	Y	2841602	2932000	90398	1189
619207	10	133453928	133523558	69630	4904
619208	6	112087591	112102790	15199	2551
619279	8	80628451	80874781	246330	15071
6193	19	58386400	58394806	8406	1203
619344	8	95206876	95216525	9649	756
619351	8	29654314	29770539	116225	938
619373	8	30131671	30144665	12994	1644
619383	11	93721513	93721865	352	353
6194	9	19375715	19380236	4521	1369
619418	8	7564350	7567360	3010	1396
619434	8	142198319	142209003	10684	1046
619455	X	141176743	141649927	473184	1982
619499	13	27255401	27255526	125	126
6195	1	26529761	26575030	45269	543
619518	1	54236440	54239063	2623	2624
619552	11	2134134	2134209	75	76
619553	16	15643294	15643372	78	79
619554	8	41660441	41660508	67	68
619555	14	101052446	101052525	79	80
619556	9	114209434	114209529	95	96
619562	11	8684227	8684356	129	130
619563	3	12840312	12840450	138	139
619564	5	40832656	40832735	79	80
619565	11	811681	811814	133	134
619568	3	186787612	186787749	137	138
619569	2	206162228	206162359	131	132
619570	5	181243312	181243379	67	68
619571	5	181241814	181241892	78	79
6196	6	166409364	166906451	497087	5832
6197	X	20149911	20267519	117608	7987
6198	17	59893046	59950574	57528	5479
6199	11	67428460	67435401	6941	569
6201	2	3575260	3580920	5660	732
6202	1	44775251	44778779	3528	694
6203	19	54200809	54249003	48194	897
6204	6	34417454	34426069	8615	615
6205	19	49496365	49499708	3343	944
6206	6	132814569	132817564	2995	503
6207	11	17074388	17077715	3327	527
6208	5	150442635	150449739	7104	2314
6209	19	1438358	1440495	2137	534
6210	16	18781295	18790383	9088	2203
6217	19	39433137	39435949	2812	631
6218	15	82536750	82540459	3709	488
622	3	197509783	197573323	63540	3527
6222	6	33272075	33276511	4436	589
6223	19	41860255	41872925	12670	601
6224	8	56067254	56074510	7256	712
6227	20	62387103	62388520	1417	358
6228	5	82273320	82278396	5076	3252
6229	10	78033760	78056813	23053	656
623	14	96256210	96268967	12757	1301
6230	11	119015712	119018691	2979	508
6231	12	56041351	56044697	3346	1272
6232	1	153990762	153992155	1393	625
6233	2	55231903	55235853	3950	705
6234	19	8321158	8323340	2182	1523
6235	14	49570984	49599164	28180	7062
6236	16	66921685	66925535	3850	1460
6237	19	49635292	49640143	4851	986
6238	20	17613678	17682295	68617	2200
6239	6	7107597	7251980	144383	5826
624	14	96204679	96244166	39487	6845
6240	11	4094707	4138932	44225	549
6241	2	10120698	10211725	91027	3431
6242	2	74425835	74442422	16587	2221
6247	X	18639688	18672108	32420	3031
6248	1	15659713	15662033	2320	2321
6249	12	122271432	122422669	151237	5568
6251	10	16590611	16817463	226852	3919
6252	14	59595976	59870776	274800	3169
6253	19	45485294	45497055	11761	1127
6256	9	134317098	134440585	123487	5215
6257	6	33193588	33200665	7077	2846
6258	1	165400922	165445355	44433	1966
6259	3	134065303	134250859	185556	1258
6261	19	38433691	38595273	161582	15169
6262	1	237042184	237833988	791804	16583
6263	15	33310962	33866121	555159	15568
627	11	27654893	27722058	67165	4532
6271	1	153627926	153632039	4113	784
6272	1	109309568	109397918	88350	6993
6273	1	153561108	153567890	6782	977
6274	1	153547329	153549258	1929	742
6275	1	153543613	153550136	6523	573
6276	1	153537147	153541765	4618	710
6277	1	153534599	153536244	1645	434
6278	1	153457744	153460651	2907	442
6279	1	153390032	153391073	1041	495
6280	1	153357854	153361023	3169	573
6281	1	151982915	151993859	10944	671
6282	1	152032506	152047907	15401	563
6283	1	153373711	153375621	1910	485
6284	1	153618779	153634412	15633	1353
6285	21	46598604	46605208	6604	1109
6286	4	6693878	6697170	3292	471
6288	11	18266260	18269977	3717	583
6289	11	18239223	18248668	9445	1022
629	6	31945650	31952086	6436	586
6291	11	18231355	18236802	5447	630
6293	6	33250272	33272047	21775	3338
6294	19	5623035	5668478	45443	2708
6295	2	233307816	233347055	39239	791
6296	16	20610243	20797581	187338	558
6297	14	21521080	21537216	16136	4861
6299	16	51135982	51152334	16352	5134
6300	22	50245450	50261716	16266	6248
6301	1	109213918	109238182	24264	1914
6302	12	57738013	57750219	12206	675
63027	6	3268962	3457050	188088	6641
6303	X	23783173	23786210	3037	801
63035	X	129981107	130058071	76964	468
63036	1	15456728	15472091	15363	532
6304	3	18345377	18445621	100244	7822
6305	22	50443219	50483923	40704	7297
6307	4	165327667	165343164	15497	973
6309	11	121292681	121313410	20729	6854
631	20	17493905	17569220	75315	2217
6310	6	16299112	16761491	462379	10602
6311	12	111443485	111599676	156191	4438
6314	3	63863155	64003462	140307	1959
6315	13	70107213	70171738	64525	1148
6317	18	63655197	63661893	6696	1707
6318	18	63637259	63644256	6997	1707
6319	10	100347233	100364826	17593	5245
632	1	156242184	156243317	1133	506
6320	19	50723364	50725708	2344	1375
6322	X	17737449	17754988	17539	2704
6323	2	165984641	166182806	198165	12903
6324	19	35030470	35040449	9979	4780
6326	2	165194993	165392310	197317	8169
6327	11	118162806	118176639	13833	4937
6328	2	165087526	165204050	116524	9102
6329	17	63938554	63972918	34364	7805
633	X	153494980	153509546	14566	2353
6330	11	118133377	118152888	19511	4480
6331	3	38548057	38649743	101686	8303
6332	2	166403573	166611482	207909	7465
6334	12	51590266	51812864	222598	465
6335	2	166195185	166376001	180816	9752
6336	3	38696802	38816286	119484	6704
6337	12	6346843	6377730	30887	3481
6338	16	23278231	23381294	103063	610
6339	1	1280436	1292029	11593	3050
634	19	42507304	42561234	53930	3170
6340	16	23182745	23216883	34138	3477
6341	17	10672474	10698375	25901	9577
6342	1	52927276	53051698	124422	2759
6343	11	626309	627181	872	526
6344	2	119439843	119525301	85458	1854
6345	16	4189374	4242080	52706	5587
6346	17	34360328	34363233	2905	594
6347	17	34255274	34257208	1934	1139
6348	17	36088256	36090169	1913	780
635	5	79111809	79132288	20479	2470
6351	17	36103827	36105621	1794	660
6352	17	35871491	35880793	9302	1217
6354	17	34270221	34272242	2021	810
6355	17	34319435	34321402	1967	862
6356	17	34285742	34288334	2592	1005
6357	17	34356480	34358610	2130	823
6358	17	35983288	35987004	3716	875
6359	17	35996440	36001553	5113	718
636	12	32106835	32383633	276798	1962
6360	17	35976493	35981497	5004	687
6361	16	57404767	57416063	11296	616
6362	17	36064272	36072032	7760	1332
6363	9	34689570	34691276	1706	683
6364	2	227805739	227817564	11825	397
6366	9	34709005	34710136	1131	895
6367	16	57358783	57366189	7406	2917
6368	17	36013056	36017972	4916	569
6369	7	75810825	75823356	12531	1422
637	22	17734138	17774770	40632	2495
6370	19	8052318	8062660	10342	1036
6372	4	73836640	73849064	12424	1537
6373	4	76033682	76041415	7733	1479
6374	4	73995642	73998677	3035	2436
6375	1	168576605	168582069	5464	1227
6376	16	57372477	57385044	12567	3285
638	22	43110750	43129712	18962	951
6382	2	20200797	20225433	24636	3165
63826	17	2303383	2325260	21877	298
63827	1	156641390	156659532	18142	600
6383	8	96493813	96611790	117977	3307
6385	20	45325288	45348424	23136	2613
6386	8	58552924	58582859	29935	556
6387	10	44370165	44386493	16328	3532
63874	14	22598290	22612963	14673	3051
63875	11	6680385	6683340	2955	2305
63876	11	125164687	125433389	268702	1709
63877	10	118297925	118342328	44403	13898
6388	17	28648346	28662189	13843	1309
6389	5	218303	257082	38779	2067
63891	3	49689538	49721529	31991	2670
63892	2	43230851	43596038	365187	6091
63893	17	76389456	76453152	63696	5377
63894	14	77426675	77457952	31277	2614
63895	18	10666483	11149569	483086	389
63897	17	60041008	60078922	37914	6108
63898	8	19313693	19396218	82525	3276
63899	3	94062980	94131832	68852	751
639	6	105993463	106109939	116476	5066
6390	1	17018664	17054151	35487	1130
63901	11	59142748	59155039	12291	6189
63904	X	44844021	44844888	867	868
63905	20	37289649	37317260	27611	1191
63906	1	26890488	26900467	9979	546
63908	20	23374519	23421519	47000	3824
6391	1	161314381	161363206	48825	1127
63910	20	62952707	62969585	16878	3518
63915	6	8013567	8064396	50829	2659
63916	20	46366050	46432985	66935	4121
63917	7	152025674	152122340	96666	580
6392	11	112086824	112120016	33192	727
63920	5	160393148	160400054	6906	2808
63922	16	788046	800737	12691	3555
63923	1	175067833	175148075	80242	5042
63924	3	9866711	9880255	13544	1199
63925	20	45948660	45972203	23543	4454
63926	20	9986126	10058303	72177	489
63928	16	23755026	23758935	3909	1967
63929	22	40857077	40932815	75738	582
63931	1	175010789	175023425	12636	539
63932	X	119538149	119565409	27260	2372
63933	6	13786557	13814568	28011	5460
63934	19	56439325	56478065	38740	5250
63935	20	45934683	45948023	13340	2689
63939	20	59933764	59948680	14916	5152
63940	6	32190766	32195523	4757	1213
63941	20	33657087	33674463	17376	462
63943	6	32128707	32130288	1581	1342
63946	19	41844743	41852333	7590	3076
63947	X	72872025	72943837	71812	1524
63948	1	53459399	53467488	8089	1910
63950	1	50417550	50423443	5893	2840
63951	9	22446824	22455740	8916	5586
6396	3	10293131	10321112	27981	393
63967	1	35720218	35769978	49760	4769
6397	17	77088749	77217101	128352	637
63970	11	128934731	128943399	8668	777
63971	6	17759183	17987635	228452	6924
63973	4	112513516	112516180	2664	2295
63974	7	31337465	31340726	3261	1959
63976	1	3069168	3438621	369453	4282
63977	21	41798225	41879482	81257	2283
63978	8	70051651	70071693	20042	2269
63979	7	50444128	50450390	6262	3471
6398	17	82321024	82334074	13050	2003
63982	11	26188842	26663289	474447	6308
6399	X	13712244	13734635	22391	2716
640	8	11486894	11564599	77705	2159
6400	14	81471547	81533853	62306	7919
64002	2	192749803	192776899	27096	1590
64005	7	44962662	44979088	16426	3033
6401	1	169722640	169764705	42065	3389
6402	1	169690665	169711702	21037	2358
6403	1	169588849	169630193	41344	3088
6404	12	108620413	108633894	13481	4120
6405	3	50155045	50189075	34030	936
6406	20	45207033	45209768	2735	1622
64061	X	53082367	53088540	6173	2607
64062	13	79311824	79406477	94653	3662
64063	16	2852730	2858170	5440	1037
64064	1	39769523	39771348	1825	1826
64065	6	138088505	138107419	18914	4198
